"Path","Root","Extension","SizeBytes","IsText","Lines"
"lib\src\global\services\local_notification_service.dart","lib",".dart","7383","True","181"
"lib\src\global\services\location_cache_service.dart","lib",".dart","3986","True","118"
"lib\src\global\services\location_service.dart","lib",".dart","4823","True","136"
"lib\src\global\services\location_suggestion_service.dart","lib",".dart","11949","True","349"
"lib\src\global\services\mapbox_service.dart","lib",".dart","35761","True","968"
"lib\src\global\services\map_service.dart","lib",".dart","935","True","23"
"lib\src\global\services\poi_resolver_service.dart","lib",".dart","6983","True","195"
"lib\src\global\services\quota_monitor_service.dart","lib",".dart","8380","True","204"
"lib\src\global\services\rating_service.dart","lib",".dart","8130","True","226"
"lib\src\global\services\route_preview_cache.dart","lib",".dart","6485","True","193"
"lib\src\global\services\sound_service.dart","lib",".dart","7359","True","173"
"lib\src\global\services\system_overlay_service.dart","lib",".dart","8671","True","225"
"lib\src\global\services\text_search_resolver_service.dart","lib",".dart","7503","True","205"
"lib\src\global\services\traffic_service.dart","lib",".dart","9209","True","273"
"lib\src\global\services\trip_persistence_service.dart","lib",".dart","4387","True","116"
"lib\src\global\services\trip_status_navigation_service.dart","lib",".dart","8714","True","222"
"lib\src\global\services\user_block_service.dart","lib",".dart","4782","True","136"
"lib\src\global\services\admin\admin_service.dart","lib",".dart","15852","True","430"
"lib\src\global\services\auth\google_auth_service.dart","lib",".dart","9775","True","285"
"lib\src\global\services\auth\user_service.dart","lib",".dart","46168","True","1281"
"lib\src\global\services\legal\legal_links_service.dart","lib",".dart","1871","True","53"
"lib\src\global\widgets\active_trip_alert.dart","lib",".dart","10308","True","266"
"lib\src\global\widgets\floating_trip_fab.dart","lib",".dart","9859","True","310"
"lib\src\global\widgets\map_retry_wrapper.dart","lib",".dart","5712","True","180"
"lib\src\global\widgets\chat\chat_bubble.dart","lib",".dart","7932","True","213"
"lib\src\global\widgets\chat\chat_button.dart","lib",".dart","5156","True","164"
"lib\src\global\widgets\chat\chat_input_field.dart","lib",".dart","5102","True","151"
"lib\src\global\widgets\chat\chat_screen.dart","lib",".dart","17571","True","520"
"lib\src\global\widgets\chat\chat_widgets.dart","lib",".dart","276","True","9"
"lib\src\global\widgets\chat\quick_messages.dart","lib",".dart","12672","True","420"
"lib\src\global\widgets\dispute\dispute_alert_overlay.dart","lib",".dart","13533","True","350"
"lib\src\global\widgets\trip_completion\client_payment_confirm_card.dart","lib",".dart","11772","True","322"
"lib\src\global\widgets\trip_completion\payment_status_card.dart","lib",".dart","12620","True","351"
"lib\src\global\widgets\trip_completion\star_rating_widget.dart","lib",".dart","5755","True","194"
"lib\src\global\widgets\trip_completion\trip_completion_screen.dart","lib",".dart","50660","True","1289"
"lib\src\global\widgets\trip_completion\trip_completion_widgets.dart","lib",".dart","380","True","10"
"lib\src\global\widgets\trip_completion\trip_summary_card.dart","lib",".dart","13822","True","406"
"lib\src\providers\database_provider.dart","lib",".dart","1872","True","45"
"lib\src\routes\animated_routes.dart","lib",".dart","1383","True","32"
"lib\src\routes\app_router.dart","lib",".dart","32000","True","723"
"lib\src\routes\route_names.dart","lib",".dart","4095","True","81"
"lib\src\shared\widgets\company_logo.dart","lib",".dart","1075","True","38"
"lib\src\shared\widgets\resilient_action_button.dart","lib",".dart","13658","True","466"
"lib\src\shared\widgets\trip_user_profile_sheet.dart","lib",".dart","6521","True","200"
"lib\src\shared\widgets\user_block_action_button.dart","lib",".dart","4428","True","127"
"lib\src\theme\app_colors.dart","lib",".dart","5348","True","131"
"lib\src\theme\app_theme.dart","lib",".dart","13699","True","333"
"lib\src\theme\theme.dart","lib",".dart","619","True","22"
"lib\src\theme\theme_provider.dart","lib",".dart","4969","True","145"
"lib\src\theme\widgets\theme_toggle_button.dart","lib",".dart","8249","True","246"
"lib\src\widgets\auth_text_area.dart","lib",".dart","5545","True","143"
"lib\src\widgets\auth_text_field.dart","lib",".dart","5022","True","136"
"lib\src\widgets\auth_wrapper.dart","lib",".dart","11294","True","270"
"lib\src\widgets\entrance_fader.dart","lib",".dart","1692","True","52"
"lib\src\widgets\profile_photo_picker.dart","lib",".dart","12645","True","393"
"lib\src\widgets\quota_alert_widget.dart","lib",".dart","14115","True","448"
"lib\src\widgets\README.md","lib",".md","7474","True","237"
"lib\src\widgets\dialogs\admin_dialog_helper.dart","lib",".dart","30562","True","791"
"lib\src\widgets\dialogs\critical_action_dialog.dart","lib",".dart","1545","True","46"
"lib\src\widgets\dialogs\custom_dialog.dart","lib",".dart","12437","True","316"
"lib\src\widgets\dialogs\dialogs_example_screen.dart","lib",".dart","8876","True","222"
"lib\src\widgets\dialogs\dialog_helper.dart","lib",".dart","4055","True","126"
"lib\src\widgets\dialogs\logout_dialog.dart","lib",".dart","7339","True","192"
"lib\src\widgets\help\emergency_banner.dart","lib",".dart","4411","True","126"
"lib\src\widgets\help\faq_item.dart","lib",".dart","5104","True","147"
"lib\src\widgets\help\help_screen.dart","lib",".dart","27479","True","687"
"lib\src\widgets\help\help_widgets.dart","lib",".dart","143","True","4"
"lib\src\widgets\help\support_contact_card.dart","lib",".dart","4553","True","133"
"lib\src\widgets\shared\dashboard_widgets.dart","lib",".dart","13222","True","426"
"lib\src\widgets\shared\glass_container.dart","lib",".dart","2965","True","96"
"lib\src\widgets\shared\shimmer_loading.dart","lib",".dart","7032","True","227"
"lib\src\widgets\snackbars\custom_snackbar.dart","lib",".dart","7516","True","230"
"linux\.gitignore","linux",".gitignore","19","True","1"
"linux\CMakeLists.txt","linux",".txt","4871","True","104"
"linux\flutter\CMakeLists.txt","linux",".txt","2903","True","79"
"linux\flutter\generated_plugins.cmake","linux",".cmake","809","False","0"
"linux\flutter\generated_plugin_registrant.cc","linux",".cc","1206","False","0"
"linux\flutter\generated_plugin_registrant.h","linux",".h","303","True","10"
"linux\runner\CMakeLists.txt","linux",".txt","1000","True","21"
"linux\runner\main.cc","linux",".cc","186","False","0"
"linux\runner\my_application.cc","linux",".cc","5484","False","0"
"linux\runner\my_application.h","linux",".h","406","True","14"
"macos\.gitignore","macos",".gitignore","96","True","6"
"macos\Flutter\Flutter-Debug.xcconfig","macos",".xcconfig","49","False","0"
"macos\Flutter\Flutter-Release.xcconfig","macos",".xcconfig","49","False","0"
"macos\Flutter\GeneratedPluginRegistrant.swift","macos",".swift","2174","True","41"
"macos\Flutter\ephemeral\Flutter-Generated.xcconfig","macos",".xcconfig","378","False","0"
"macos\Flutter\ephemeral\flutter_export_environment.sh","macos",".sh","477","True","12"
"macos\Runner\AppDelegate.swift","macos",".swift","324","True","11"
"macos\Runner\DebugProfile.entitlements","macos",".entitlements","360","False","0"
"macos\Runner\Info.plist","macos",".plist","1092","True","32"
"macos\Runner\MainFlutterWindow.swift","macos",".swift","403","True","12"
"macos\Runner\Release.entitlements","macos",".entitlements","248","False","0"
"macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_1024.png","macos",".png","102994","False","0"
"macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_128.png","macos",".png","5680","False","0"
"macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_16.png","macos",".png","520","False","0"
"macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_256.png","macos",".png","14142","False","0"
"macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_32.png","macos",".png","1066","False","0"
"macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_512.png","macos",".png","36406","False","0"
"macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_64.png","macos",".png","2218","False","0"
"macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json","macos",".json","1359","True","68"
"macos\Runner\Base.lproj\MainMenu.xib","macos",".xib","24072","False","0"
"macos\Runner\Configs\AppInfo.xcconfig","macos",".xcconfig","605","False","0"
"macos\Runner\Configs\Debug.xcconfig","macos",".xcconfig","79","False","0"
"macos\Runner\Configs\Release.xcconfig","macos",".xcconfig","81","False","0"
"macos\Runner\Configs\Warnings.xcconfig","macos",".xcconfig","593","False","0"
"macos\Runner.xcodeproj\project.pbxproj","macos",".pbxproj","27048","True","689"
"macos\Runner.xcodeproj\project.xcworkspace\xcshareddata\IDEWorkspaceChecks.plist","macos",".plist","246","True","8"
"macos\Runner.xcodeproj\xcshareddata\xcschemes\Runner.xcscheme","macos",".xcscheme","3786","True","99"
"macos\Runner.xcworkspace\contents.xcworkspacedata","macos",".xcworkspacedata","159","False","0"
"macos\Runner.xcworkspace\xcshareddata\IDEWorkspaceChecks.plist","macos",".plist","246","True","8"
"macos\RunnerTests\RunnerTests.swift","macos",".swift","302","True","9"
"scripts\check_invoice_row.php","scripts",".php","490","True","8"
"scripts\count_parens.py","scripts",".py","996","False","0"
"scripts\debug_invoice_html_dump.php","scripts",".php","1062","True","26"
"scripts\qa_recargo_traffic.php","scripts",".php","3263","True","71"
"scripts\refresh_invoice_with_emisor_profile.php","scripts",".php","2595","True","58"
"scripts\regenerate_invoices_pdf.php","scripts",".php","1219","True","30"
"scripts\regenerate_one_invoice.php","scripts",".php","1084","True","29"
"scripts\viaxcol.nginx.conf","scripts",".conf","965","False","0"
"sitioweb\.env.development","sitioweb",".development","472","False","0"
"sitioweb\.env.production","sitioweb",".production","411","False","0"
"sitioweb\.gitignore","sitioweb",".gitignore","329","True","26"
"sitioweb\build_log.txt","sitioweb",".txt","4450","True","108"
"sitioweb\build_log3.txt","sitioweb",".txt","4968","True","114"
"sitioweb\build_log_utf8.txt","sitioweb",".txt","2491","True","114"
"sitioweb\build_output.txt","sitioweb",".txt","1672","True","29"
"sitioweb\build_output2.txt","sitioweb",".txt","2652","True","48"
"sitioweb\index.html","sitioweb",".html","2304","True","37"
"sitioweb\package-lock.json","sitioweb",".json","132396","True","3503"
"sitioweb\package.json","sitioweb",".json","565","True","25"
"sitioweb\README.md","sitioweb",".md","919","True","15"
"sitioweb\vite.config.js","sitioweb",".js","368","True","18"
"sitioweb\.github\workflows\deploy.yml","sitioweb",".yml","1742","True","52"
"sitioweb\dist\index.html","sitioweb",".html","2402","True","38"
"sitioweb\dist\logo.png","sitioweb",".png","292605","False","0"
"sitioweb\dist\robots.txt","sitioweb",".txt","94","True","4"
"sitioweb\dist\site.webmanifest","sitioweb",".webmanifest","527","False","0"
"sitioweb\dist\sitemap.xml","sitioweb",".xml","1173","True","39"
"sitioweb\dist\assets\index-CCRLdQdo.css","sitioweb",".css","146242","True","1"
"sitioweb\dist\assets\index-CVpSeXlY.js","sitioweb",".js","2863542","True","4657"
"sitioweb\dist\vehicles\auto3d.png","sitioweb",".png","2530204","False","0"
"sitioweb\dist\vehicles\moto3d.png","sitioweb",".png","1288828","False","0"
"sitioweb\dist\vehicles\mototaxi3d.png","sitioweb",".png","2403226","False","0"
"sitioweb\dist\vehicles\taxi3d.png","sitioweb",".png","2540614","False","0"
"sitioweb\public\logo.png","sitioweb",".png","292605","False","0"
"sitioweb\public\robots.txt","sitioweb",".txt","94","True","4"
"sitioweb\public\site.webmanifest","sitioweb",".webmanifest","527","False","0"
"sitioweb\public\sitemap.xml","sitioweb",".xml","1173","True","39"
"sitioweb\public\vehicles\auto3d.png","sitioweb",".png","2530204","False","0"
"sitioweb\public\vehicles\moto3d.png","sitioweb",".png","1288828","False","0"
"sitioweb\public\vehicles\mototaxi3d.png","sitioweb",".png","2403226","False","0"
"sitioweb\public\vehicles\taxi3d.png","sitioweb",".png","2540614","False","0"
"sitioweb\src\App.jsx","sitioweb",".jsx","9511","True","190"
"sitioweb\src\main.jsx","sitioweb",".jsx","560","True","17"
"sitioweb\src\styles.css","sitioweb",".css","44816","True","2056"
"sitioweb\src\components\Download.jsx","sitioweb",".jsx","1470","True","41"
"sitioweb\src\components\FaqSection.jsx","sitioweb",".jsx","2034","True","48"
"sitioweb\src\components\Features.jsx","sitioweb",".jsx","4995","True","156"
"sitioweb\src\components\Footer.jsx","sitioweb",".jsx","2663","True","77"
"sitioweb\src\components\ForCompanies.jsx","sitioweb",".jsx","4038","True","91"
"sitioweb\src\components\ForDrivers.jsx","sitioweb",".jsx","2803","True","81"
"sitioweb\src\components\Header.jsx","sitioweb",".jsx","3353","True","82"
"sitioweb\src\components\Hero.jsx","sitioweb",".jsx","7462","True","176"
"sitioweb\src\components\HowItWorks.jsx","sitioweb",".jsx","1899","True","56"
"sitioweb\src\components\LegalView.jsx","sitioweb",".jsx","3067","True","76"
"sitioweb\src\components\Safety.jsx","sitioweb",".jsx","2242","True","60"
"sitioweb\src\components\SeoMeta.jsx","sitioweb",".jsx","1883","True","45"
"sitioweb\src\components\VehicleTypes.jsx","sitioweb",".jsx","2175","True","61"
"sitioweb\src\components\routing\RoleRoute.jsx","sitioweb",".jsx","1607","True","30"
"sitioweb\src\config\env.js","sitioweb",".js","333","True","8"
"sitioweb\src\config\firebase.js","sitioweb",".js","1198","True","28"
"sitioweb\src\config\httpClient.js","sitioweb",".js","1427","True","39"
"sitioweb\src\data\legalContent.js","sitioweb",".js","33960","True","522"
"sitioweb\src\features\admin\layout\AdminHeader.jsx","sitioweb",".jsx","653","True","19"
"sitioweb\src\features\admin\layout\AdminLayout.css","sitioweb",".css","8437","True","327"
"sitioweb\src\features\admin\layout\AdminLayout.jsx","sitioweb",".jsx","1049","True","26"
"sitioweb\src\features\admin\layout\AdminSidebar.jsx","sitioweb",".jsx","3681","True","71"
"sitioweb\src\features\admin\pages\AdminAudit.jsx","sitioweb",".jsx","11527","True","175"
"sitioweb\src\features\admin\pages\AdminCompanies.jsx","sitioweb",".jsx","13737","True","241"
"sitioweb\src\features\admin\pages\AdminCompanyPayments.jsx","sitioweb",".jsx","86105","True","1193"
"sitioweb\src\features\admin\pages\AdminConductors.jsx","sitioweb",".jsx","18006","True","237"
"sitioweb\src\features\admin\pages\AdminDashboard.jsx","sitioweb",".jsx","7905","True","148"
"sitioweb\src\features\admin\pages\AdminFinances.jsx","sitioweb",".jsx","13423","True","217"
"sitioweb\src\features\admin\pages\AdminUsers.css","sitioweb",".css","2968","True","115"
"sitioweb\src\features\admin\pages\AdminUsers.jsx","sitioweb",".jsx","15632","True","298"
"sitioweb\src\features\admin\services\adminService.js","sitioweb",".js","12333","True","345"
"sitioweb\src\features\auth\components\AuthInput.css","sitioweb",".css","3886","True","151"
"sitioweb\src\features\auth\components\AuthInput.jsx","sitioweb",".jsx","3699","True","85"
"sitioweb\src\features\auth\components\OtpInput.css","sitioweb",".css","1378","True","50"
"sitioweb\src\features\auth\components\OtpInput.jsx","sitioweb",".jsx","2254","True","58"
"sitioweb\src\features\auth\context\AuthContext.jsx","sitioweb",".jsx","9252","True","214"
"sitioweb\src\features\auth\pages\AuthPage.css","sitioweb",".css","9287","True","360"
"sitioweb\src\features\auth\pages\CompanyRegisterPage.jsx","sitioweb",".jsx","33591","True","629"
"sitioweb\src\features\auth\pages\ForgotPasswordPage.jsx","sitioweb",".jsx","8740","True","175"
"sitioweb\src\features\auth\pages\LoginPage.jsx","sitioweb",".jsx","4475","True","103"
"sitioweb\src\features\auth\pages\RegisterPage.jsx","sitioweb",".jsx","14475","True","431"
"sitioweb\src\features\auth\services\authService.js","sitioweb",".js","7517","True","206"
"sitioweb\src\features\cliente\layout\ClienteLayout.jsx","sitioweb",".jsx","3243","True","61"
"sitioweb\src\features\cliente\pages\ClienteDashboard.jsx","sitioweb",".jsx","8775","True","156"
"sitioweb\src\features\cliente\pages\ClienteProfile.jsx","sitioweb",".jsx","3242","True","59"
"sitioweb\src\features\cliente\services\clienteService.js","sitioweb",".js","1113","True","15"
"sitioweb\src\features\conductor\layout\ConductorLayout.jsx","sitioweb",".jsx","3314","True","60"
"sitioweb\src\features\conductor\pages\ConductorDashboard.jsx","sitioweb",".jsx","7666","True","122"
"sitioweb\src\features\conductor\pages\ConductorEarnings.jsx","sitioweb",".jsx","8820","True","152"
"sitioweb\src\features\conductor\pages\ConductorProfile.jsx","sitioweb",".jsx","6965","True","117"
"sitioweb\src\features\conductor\services\conductorService.js","sitioweb",".js","1292","True","16"
"sitioweb\src\features\empresa\layout\EmpresaLayout.jsx","sitioweb",".jsx","5471","True","107"
"sitioweb\src\features\empresa\pages\EmpresaCommissions.css","sitioweb",".css","3239","True","132"
"sitioweb\src\features\empresa\pages\EmpresaCommissions.jsx","sitioweb",".jsx","48513","True","675"
"sitioweb\src\features\empresa\pages\EmpresaConductors.jsx","sitioweb",".jsx","8609","True","136"
"sitioweb\src\features\empresa\pages\EmpresaDashboard.jsx","sitioweb",".jsx","15960","True","254"
"sitioweb\src\features\empresa\pages\EmpresaFinances.jsx","sitioweb",".jsx","11872","True","215"
"sitioweb\src\features\empresa\pages\EmpresaPlatformPayment.jsx","sitioweb",".jsx","25299","True","422"
"sitioweb\src\features\empresa\pages\EmpresaReports.jsx","sitioweb",".jsx","20541","True","347"
"sitioweb\src\features\empresa\pages\EmpresaSettings.jsx","sitioweb",".jsx","42806","True","657"
"sitioweb\src\features\empresa\pages\EmpresaTarifas.jsx","sitioweb",".jsx","39765","True","629"
"sitioweb\src\features\empresa\services\empresaService.js","sitioweb",".js","14099","True","285"
"sitioweb\src\features\locationShare\api\locationShareApi.js","sitioweb",".js","1270","True","39"
"sitioweb\src\features\locationShare\hooks\useSharedLocation.js","sitioweb",".js","1967","True","58"
"sitioweb\src\features\locationShare\pages\LocationSharePage.jsx","sitioweb",".jsx","27060","True","561"
"sitioweb\src\features\locationShare\styles\locationShare.css","sitioweb",".css","11772","True","517"
"sitioweb\src\features\shared\DashboardLayout.css","sitioweb",".css","8408","True","340"
"sitioweb\src\features\shared\components\AppSnackbar.jsx","sitioweb",".jsx","3752","True","76"
"sitioweb\src\features\shared\components\CookieConsentBanner.jsx","sitioweb",".jsx","5368","True","121"
"sitioweb\src\features\shared\components\CurrencyInput.jsx","sitioweb",".jsx","6254","True","154"
"sitioweb\src\features\shared\components\DashboardHeader.jsx","sitioweb",".jsx","2890","True","72"
"sitioweb\src\features\shared\components\DesignSystem.css","sitioweb",".css","30519","True","1236"
"sitioweb\src\features\shared\components\EmptyState.jsx","sitioweb",".jsx","732","True","23"
"sitioweb\src\features\shared\components\FilterBar.jsx","sitioweb",".jsx","862","True","28"
"sitioweb\src\features\shared\components\GlassStatCard.jsx","sitioweb",".jsx","1194","True","40"
"sitioweb\src\features\shared\components\GlobalScrollbar.css","sitioweb",".css","977","True","33"
"sitioweb\src\features\shared\components\GlobalScrollbar.jsx","sitioweb",".jsx","107","True","3"
"sitioweb\src\features\shared\components\InfoTooltip.jsx","sitioweb",".jsx","3308","True","72"
"sitioweb\src\features\shared\components\NotificationBell.css","sitioweb",".css","5140","True","213"
"sitioweb\src\features\shared\components\NotificationBell.jsx","sitioweb",".jsx","15070","True","341"
"sitioweb\src\features\shared\components\PageHeader.jsx","sitioweb",".jsx","571","True","14"
"sitioweb\src\features\shared\components\Pagination.jsx","sitioweb",".jsx","1260","True","35"
"sitioweb\src\features\shared\components\ProfileAvatar.jsx","sitioweb",".jsx","1985","True","63"
"sitioweb\src\features\shared\components\SearchableModal.css","sitioweb",".css","6126","True","253"
"sitioweb\src\features\shared\components\SearchableModal.jsx","sitioweb",".jsx","7899","True","185"
"sitioweb\src\features\shared\components\ShimmerLoader.css","sitioweb",".css","3391","True","126"
"sitioweb\src\features\shared\components\ShimmerLoader.jsx","sitioweb",".jsx","3787","True","83"
"sitioweb\src\features\shared\components\StatusBadge.jsx","sitioweb",".jsx","3302","True","63"
"sitioweb\src\features\shared\components\ViaxCharts.jsx","sitioweb",".jsx","5558","True","126"
"sitioweb\src\features\shared\context\ThemeContext.jsx","sitioweb",".jsx","1166","True","32"
"sitioweb\src\features\shared\pages\DashboardNotificationsPage.css","sitioweb",".css","5514","True","229"
"sitioweb\src\features\shared\pages\DashboardNotificationsPage.jsx","sitioweb",".jsx","18905","True","419"
"sitioweb\src\features\shared\pages\DashboardSupportPage.css","sitioweb",".css","8220","True","334"
"sitioweb\src\features\shared\pages\DashboardSupportPage.jsx","sitioweb",".jsx","28397","True","537"
"sitioweb\src\features\shared\services\notificationService.js","sitioweb",".js","3975","True","125"
"sitioweb\src\features\shared\services\supportService.js","sitioweb",".js","3995","True","109"
"sitioweb\src\features\shared\utils\notificationRedirect.js","sitioweb",".js","3352","True","73"
"sitioweb\src\features\shared\utils\validators.js","sitioweb",".js","1690","True","48"
"sitioweb\src\pages\ClientesPage.jsx","sitioweb",".jsx","1587","True","46"
"sitioweb\src\pages\ConductoresPage.jsx","sitioweb",".jsx","1464","True","42"
"sitioweb\src\pages\EmpresasPage.jsx","sitioweb",".jsx","1479","True","42"
"sitioweb\src\pages\HomePage.jsx","sitioweb",".jsx","5107","True","139"
"sitioweb\src\pages\LegalPage.jsx","sitioweb",".jsx","1975","True","58"
"sitioweb\src\utils\r2Images.js","sitioweb",".js","2417","True","57"
"test\device_id_service_test.dart","test",".dart","507","True","13"
"test\test_backend.dart","test",".dart","4464","True","122"
"test\widget_test.dart","test",".dart","1415","True","31"
"web\favicon.png","web",".png","630","False","0"
"web\index.html","web",".html","1244","True","31"
"web\manifest.json","web",".json","904","True","35"
"web\icons\Icon-192.png","web",".png","14874","False","0"
"web\icons\Icon-512.png","web",".png","68373","False","0"
"web\icons\Icon-maskable-192.png","web",".png","14874","False","0"
"web\icons\Icon-maskable-512.png","web",".png","68373","False","0"
"windows\.gitignore","windows",".gitignore","308","True","14"
"windows\CMakeLists.txt","windows",".txt","4252","True","89"
"windows\flutter\CMakeLists.txt","windows",".txt","3851","True","98"
"windows\flutter\generated_plugins.cmake","windows",".cmake","983","False","0"
"windows\flutter\generated_plugin_registrant.cc","windows",".cc","1861","False","0"
"windows\flutter\generated_plugin_registrant.h","windows",".h","302","True","10"
"windows\runner\CMakeLists.txt","windows",".txt","1836","True","34"
"windows\runner\flutter_window.cpp","windows",".cpp","2193","True","56"
"windows\runner\flutter_window.h","windows",".h","961","True","25"
"windows\runner\main.cpp","windows",".cpp","1300","True","34"
"windows\runner\resource.h","windows",".h","448","True","15"
"windows\runner\runner.exe.manifest","windows",".manifest","616","False","0"
"windows\runner\Runner.rc","windows",".rc","3134","False","0"
"windows\runner\utils.cpp","windows",".cpp","1862","True","56"
"windows\runner\utils.h","windows",".h","691","True","14"
"windows\runner\win32_window.cpp","windows",".cpp","8822","True","234"
"windows\runner\win32_window.h","windows",".h","3624","True","79"
"windows\runner\resources\app_icon.ico","windows",".ico","2507","False","0"
